,categoryName,cost,currPrice,productId,productName,serialNum,supplierName,unit
538,蛋糕,12.0,16.0,360024,黑钻吐司180g,1008861919360024,西安经济技术开发区蓝鲁蛋糕店,袋
539,蛋糕,12.0,15.0,360025,咧巴220g,1008861919360025,西安经济技术开发区蓝鲁蛋糕店,袋
540,蛋糕,5.0,6.5,360030,菠萝包80g,1008861919360030,西安经济技术开发区蓝鲁蛋糕店,袋
541,蛋糕,7.8,10.0,366322,芝心150g,1008861919366322,西安经济技术开发区蓝鲁蛋糕店,袋
542,蛋糕,14.0,17.8,370118,榴莲COCO210g,1008861919370118,西安经济技术开发区蓝鲁蛋糕店,袋
543,蛋糕,12.5,16.5,370120,阳光提子餐包5个装,1008861919370120,西安经济技术开发区蓝鲁蛋糕店,袋
544,蛋糕,12.0,15.8,501610,蜂蜜蛋糕400g,6924877501610,西安经济技术开发区蓝鲁蛋糕店,盒
545,蛋糕,12.3,16.0,502488,黄油布利330g,6924877502488,西安经济技术开发区蓝鲁蛋糕店,盒
546,蛋糕,5.0,6.5,502808,杂粮吐司200g,6924877502808,西安经济技术开发区蓝鲁蛋糕店,盒
547,蛋糕,10.6,13.8,504628,菊花酥330g,6924877504628,西安经济技术开发区蓝鲁蛋糕店,盒
548,蛋糕,7.5,9.5,506202,醇臻全麦面包400g,6924877506202,西安经济技术开发区蓝鲁蛋糕店,盒
549,蛋糕,3.0,4.0,506226,老婆饼120g,6924877506226,西安经济技术开发区蓝鲁蛋糕店,盒
550,蛋糕,7.5,9.8,506257,红豆吐司260g,6924877506257,西安经济技术开发区蓝鲁蛋糕店,盒
551,蛋糕,12.4,15.8,507964,老陕白皮八宝伍仁300g,6924877507964,西安经济技术开发区蓝鲁蛋糕店,盒
552,蛋糕,7.0,9.9,507971,提子酥250g,6924877507971,西安经济技术开发区蓝鲁蛋糕店,盒
553,蛋糕,11.6,14.8,508015,海盐芝麻小酥180g,6924877508015,西安经济技术开发区蓝鲁蛋糕店,盒
554,蛋糕,10.0,12.8,508053,宫廷桃酥250g,6924877508053,西安经济技术开发区蓝鲁蛋糕店,盒
555,蛋糕,10.6,13.8,508060,牛奶曲奇220g,6924877508060,西安经济技术开发区蓝鲁蛋糕店,盒
556,蛋糕,10.6,13.8,508077,红豆酥320g,6924877508077,西安经济技术开发区蓝鲁蛋糕店,盒
557,蛋糕,7.0,9.9,508220,糖醇芝麻椒盐240g,6924877508220,西安经济技术开发区蓝鲁蛋糕店,盒
558,蛋糕,10.5,13.8,508244,糖醇紫苏245g,6924877508244,西安经济技术开发区蓝鲁蛋糕店,盒
559,蛋糕,12.9,15.0,928400,元祖麻薯芒果70g,6937419928400,西安经济技术开发区蓝鲁蛋糕店,盒
560,蛋糕,12.9,15.0,928417,元祖麻薯草莓70g,6937419928417,西安经济技术开发区蓝鲁蛋糕店,盒
561,蛋糕,204.0,238.0,930755,元祖雪龙粽880g,6937419930755,西安经济技术开发区蓝鲁蛋糕店,盒
562,蛋糕,204.0,238.0,930779,元祖雪冰粽840g,6937419930779,西安经济技术开发区蓝鲁蛋糕店,盒
563,蛋糕,25.8,30.0,946190,元祖凤梨酥135g,6937419946190,西安经济技术开发区蓝鲁蛋糕店,盒
564,蛋糕,24.0,28.0,948408,元祖绿豆糕100g,6937419948408,西安经济技术开发区蓝鲁蛋糕店,盒
565,蛋糕,12.9,15.0,950784,元祖麻薯奥巧70g,6937419950784,西安经济技术开发区蓝鲁蛋糕店,盒
566,蛋糕,27.5,32.0,952139,元祖乌龙茶糕100g,6937419952139,西安经济技术开发区蓝鲁蛋糕店,盒
567,蛋糕,27.5,32.0,952504,元祖芝士蔓越莓糕100g,6937419952504,西安经济技术开发区蓝鲁蛋糕店,盒
568,蛋糕,238.5,278.0,952665,元祖龙粽三宝1215g,6937419952665,西安经济技术开发区蓝鲁蛋糕店,盒
569,饮料,3.2,4.0,989379,康师傅冰糖雪梨1L,6944839989379,西安顺络商贸有限公司,瓶
570,饮料,18.0,25.0,100018,氧之泉高氧水,6953139100018,西安仙林商贸有限公司,瓶
571,鸡蛋,22.8,27.0,212058,20枚B2盒装白壳鸡蛋,6933276212058,西安傲涵贸易有限公司,盒
572,鸡蛋,21.0,25.0,212119,20枚B2盒装褐壳鸡蛋,6933276212119,西安傲涵贸易有限公司,盒
573,鸡蛋,17.6,21.8,400254,神珠田园咸鸭蛋8枚装,6941175400254,西安傲涵贸易有限公司,盒
574,鸡蛋,11.2,14.8,400377,神珠田园鹌鹑蛋24枚装,6941175400377,西安傲涵贸易有限公司,盒
575,鸡蛋,18.5,24.8,400384,神珠田园鸭皮蛋12枚,6941175400384,西安傲涵贸易有限公司,盒
576,鸡蛋,15.0,19.9,400469,神珠田园皮蛋9枚装,6941175400469,西安傲涵贸易有限公司,盒
577,鸡蛋,16.0,19.5,701504,正大15枚玉米黄营养蛋,6954113701504,西安秦南农副产品贸易有限公司,盒
578,零食,26.5,33.5,000081,西麦特浓牛奶营养麦片700g,6905014000081,西安丰泰永泽商贸有限公司,袋
579,零食,12.5,16.5,000667,宏途山药片海苔180g,6957666000667,西安丰泰永泽商贸有限公司,袋
580,零食,12.5,16.5,000674,宏途山药薄片番茄180g,6957666000674,西安丰泰永泽商贸有限公司,袋
581,零食,12.5,16.5,000681,宏途山药片蜜汁烤翅180g,6957666000681,西安丰泰永泽商贸有限公司,袋
582,零食,12.5,16.5,000698.,宏途山药片酱香180g,6957666000698,西安丰泰永泽商贸有限公司,袋
583,零食,25.0,28.0,000890,西麦燕麦片1kg,6905014000890,西安丰泰永泽商贸有限公司,桶
584,零食,7.5,9.5,001403,莫小仙酸辣粉138g,6958770001403,西安丰泰永泽商贸有限公司,盒
585,零食,19.0,24.0,005918,莱家威化榛果125g,8000380005918,西安丰泰永泽商贸有限公司,袋
586,零食,19.0,24.0,005949,莱家威化香草味125g,8000380005949,西安丰泰永泽商贸有限公司,袋
587,零食,19.0,24.0,005963,莱家威化巧克力125g,8000380005963,西安丰泰永泽商贸有限公司,袋
588,零食,64.5,78.9,012295,丹麦皇冠曲奇454g罐装,8886001012295,西安丰泰永泽商贸有限公司,盒
589,零食,24.5,30.0,040081,如约夹笋豆脯香辣270g,6974856040081,西安丰泰永泽商贸有限公司,袋
590,零食,24.5,30.0,040098,如约夹笋豆脯卤香270g,6974856040098,西安丰泰永泽商贸有限公司,袋
591,零食,14.0,17.9,040109,拉面说番茄豚骨面158g,6970631040109,西安丰泰永泽商贸有限公司,盒
592,零食,14.0,17.9,040123,拉面说金汤肥牛拉面158g,6970631040123,西安丰泰永泽商贸有限公司,袋
593,零食,14.0,17.9,040130,拉面说豚骨叉烧面158g,6970631040130,西安丰泰永泽商贸有限公司,袋
594,零食,10.8,13.9,061167,台湾米饼蛋黄320g,4897076061167,西安丰泰永泽商贸有限公司,袋
595,零食,10.8,13.9,061181,台湾米饼芝士320g,4897076061181,西安丰泰永泽商贸有限公司,袋
596,零食,11.0,13.8,062379,维度米果蛋黄味228g,4897076062379,西安丰泰永泽商贸有限公司,袋
597,零食,11.0,13.8,062393,维度米果蔬菜味228g,4897076062393,西安丰泰永泽商贸有限公司,袋
598,零食,11.0,13.8,062850,维度米果芝士味228g,4897076062850,西安丰泰永泽商贸有限公司,袋
599,零食,97.0,128.0,070259,福财记吉祥坚果礼盒1308g,6974432070259,西安丰泰永泽商贸有限公司,盒
600,零食,34.0,42.0,104883,波路梦黄油饼干336g,6946050104883,西安丰泰永泽商贸有限公司,袋
601,零食,34.0,42.0,104890,波路梦草莓夹心饼干282g,6946050104890,西安丰泰永泽商贸有限公司,袋
602,零食,34.0,42.0,105163,波路梦咖啡蛋挞曲奇336g,6946050105163,西安丰泰永泽商贸有限公司,袋
603,零食,21.5,27.8,111179,喜桂子油栗仁原味158g,6973768111179,西安丰泰永泽商贸有限公司,袋
604,零食,21.5,27.8,117188,喜桂子油栗仁蜂蜜158g,6973768117188,西安丰泰永泽商贸有限公司,袋
605,零食,46.0,49.0,128855,永璞轻享冻干咖啡粉12颗,6971062128855,西安丰泰永泽商贸有限公司,盒
606,零食,5.3,6.5,132783,老奶奶花生米142g,6922621132783,西安丰泰永泽商贸有限公司,包
607,零食,10.0,12.9,140019,天幕城神氢泉360ml,6971992140019,西安丰泰永泽商贸有限公司,瓶
608,零食,15.0,19.5,140293,百年传奇凤爪筋泡椒120g,6972500140293,西安丰泰永泽商贸有限公司,袋
609,零食,15.0,19.5,140491,百年传奇鸭掌筋山椒120g,6972500140491,西安丰泰永泽商贸有限公司,袋
610,零食,19.0,24.0,140565,莱家威化卡布奇诺110g,8000380140565,西安丰泰永泽商贸有限公司,袋
611,零食,15.5,19.8,148121,百年传奇野山椒凤爪120g,6972500148121,西安丰泰永泽商贸有限公司,袋
612,零食,15.5,19.8,149814,百年传奇野山椒鸭掌120g,6972500149814,西安丰泰永泽商贸有限公司,袋
613,零食,7.5,10.0,150314,莎布蕾曲奇芒果蔓越莓70g,6972914150314,西安丰泰永泽商贸有限公司,袋
614,零食,7.5,10.0,150321,莎布蕾曲奇蛋奶椰蓉70g,6972914150321,西安丰泰永泽商贸有限公司,袋
615,零食,7.5,10.0,150338,莎布蕾曲奇蓝莓乳酸70g,6972914150338,西安丰泰永泽商贸有限公司,盒
616,零食,7.5,10.0,150352,莎布蕾曲奇抹茶70g,6972914150352,西安丰泰永泽商贸有限公司,盒
617,零食,6.8,8.8,150758,莎布蕾薄脆饼干番茄113g,6972914150758,西安丰泰永泽商贸有限公司,袋
618,零食,6.8,8.8,150765,莎布蕾薄脆饼干海苔113g,6972914150765,西安丰泰永泽商贸有限公司,袋
619,零食,6.8,8.8,150772,莎布蕾薄脆饼干黑椒113g,6972914150772,西安丰泰永泽商贸有限公司,盒
620,零食,6.8,8.8,150789,莎布蕾薄脆饼干柚子113g,6972914150789,西安丰泰永泽商贸有限公司,盒
621,零食,13.0,16.8,200020,马马妈香辣鸭肠60g,6975287200020,西安丰泰永泽商贸有限公司,袋
622,零食,12.0,15.5,200037,马马妈孜香牛板筋65g,6975287200037,西安丰泰永泽商贸有限公司,袋
623,零食,12.0,15.5,200044,马马妈麻辣牛板筋65g,6975287200044,西安丰泰永泽商贸有限公司,袋
624,零食,9.0,11.9,200181,马马妈香辣海带脆笋140g,6975287200181,西安丰泰永泽商贸有限公司,袋
625,零食,9.0,11.9,200198,马马妈酸辣海带脆笋140g,6975287200198,西安丰泰永泽商贸有限公司,袋
626,零食,8.5,11.5,200259,马马妈煎饼龙虾味75g,6975287200259,西安丰泰永泽商贸有限公司,袋
627,零食,11.0,14.9,200266.,马马妈佛罗伦丹坚果松饼256g,6975287200266,西安丰泰永泽商贸有限公司,袋
628,零食,9.0,12.0,200358,马马妈酸辣海带魔芋爽120g,6975287200358,西安丰泰永泽商贸有限公司,袋
629,零食,9.0,12.0,200365,马马妈香辣海带魔芋爽120g,6975287200365,西安丰泰永泽商贸有限公司,袋
630,零食,11.0,14.9,200419,马马妈咖啡饼干232g,6975287200419,西安丰泰永泽商贸有限公司,袋
631,零食,11.0,14.9,200426,马马妈咖啡饼干生椰拿铁232g,6975287200426,西安丰泰永泽商贸有限公司,袋
632,零食,8.5,11.5,200488,马马妈煎饼墨鱼虾味75g,6975287200488,西安丰泰永泽商贸有限公司,袋
633,零食,14.5,18.5,200730,马马妈芝麻无糖饼干368g,6975287200730,西安丰泰永泽商贸有限公司,袋
634,零食,14.5,18.5,200747,马马妈香葱无糖饼干368g,6975287200747,西安丰泰永泽商贸有限公司,袋
635,零食,14.5,18.5,200754,马马妈奶盐无糖饼干368g,6975287200754,西安丰泰永泽商贸有限公司,袋
636,零食,11.0,14.5,200860,马马妈夹心华夫面包200g,6975287200860,西安丰泰永泽商贸有限公司,袋
637,零食,46.0,58.5,200885,山姆农场蜂蜜杏仁250g,8809022200885,西安丰泰永泽商贸有限公司,袋
638,零食,7.5,9.9,201327,福财记吊炉花生158g,6926507201327,西安丰泰永泽商贸有限公司,袋
639,零食,37.5,48.0,201594,福财记奶油葡萄干660g,6926507201594,西安丰泰永泽商贸有限公司,袋
640,零食,62.0,78.0,201884,福财记碧根果400g,6926507201884,西安丰泰永泽商贸有限公司,袋
641,零食,57.0,71.0,201945,福财记巴旦木450g,6926507201945,西安丰泰永泽商贸有限公司,袋
642,零食,61.0,74.0,202003,福财记大榛子430g,6926507202003,西安丰泰永泽商贸有限公司,袋
643,零食,28.0,35.0,202300,福财每日坚果168g,6926507202300,西安丰泰永泽商贸有限公司,袋
644,零食,22.0,27.5,202379,福财记手剥大瓜子218g,6926507202379,西安丰泰永泽商贸有限公司,袋
645,零食,47.0,58.0,202423,福财记手剥大瓜子900g,6926507202423,西安丰泰永泽商贸有限公司,袋
646,零食,12.0,15.6,202430,福财记手剥大瓜子180g,6926507202430,西安丰泰永泽商贸有限公司,袋
647,零食,23.0,29.0,202591,福财核桃仁130g,6926507202591,西安丰泰永泽商贸有限公司,袋
648,零食,155.0,199.0,202713,福财记招财坚果礼盒1008g,6926507202713,西安丰泰永泽商贸有限公司,盒
649,零食,4.5,5.4,202836,福财记每日坚果25g,6926507202836,西安丰泰永泽商贸有限公司,袋
650,零食,33.0,42.0,203116,福财记每日坚果174g,6926507203116,西安丰泰永泽商贸有限公司,袋
651,零食,15.0,17.8,203594,徐福记沙琪玛芝麻味469g,6914782203594,西安丰泰永泽商贸有限公司,袋
652,零食,15.0,17.8,203600,徐福记沙琪玛全蛋味469g,6914782203600,西安丰泰永泽商贸有限公司,袋
653,零食,23.0,29.9,204182,福财记焦糖葵花籽500g,6926507204182,西安丰泰永泽商贸有限公司,袋
654,零食,23.0,29.9,204342,福财记原味葵花籽500g,6926507204342,西安丰泰永泽商贸有限公司,袋
655,零食,47.0,58.8,204991,福财记手剥大花生800g,6926507204991,西安丰泰永泽商贸有限公司,袋
656,零食,6.0,7.5,210571,小贴士海带结112g,6957670210571,西安丰泰永泽商贸有限公司,袋
657,零食,6.0,7.5,210588,小贴士海带片112g,6957670210588,西安丰泰永泽商贸有限公司,袋
658,零食,6.0,7.5,211349,小贴士湘辣莲藕130g,6957670211349,西安丰泰永泽商贸有限公司,袋
659,零食,6.0,7.5,211356,小贴士湘辣萝卜130g,6957670211356,西安丰泰永泽商贸有限公司,袋
660,零食,12.5,15.5,226444,元气小松饼蛋香味200g,4806534226444,西安丰泰永泽商贸有限公司,袋
661,零食,14.0,18.0,290094,正中苦荞茶168g,6945866290094,西安丰泰永泽商贸有限公司,袋
662,零食,17.5,22.0,299881,福财记五香蒸西瓜子380g,6926507299881,西安丰泰永泽商贸有限公司,袋
663,零食,6.5,8.3,300477,手工花椒锅巴麻辣158g,6971426300477,西安丰泰永泽商贸有限公司,袋
664,零食,6.5,8.3,300491,手工花椒锅巴爆辣158g,6971426300491,西安丰泰永泽商贸有限公司,袋
665,零食,6.0,7.8,300780,潮巴爷小米锅巴孜然160g,6922665300780,西安丰泰永泽商贸有限公司,袋
666,零食,6.0,7.8,300797,潮巴爷小米锅巴麻辣160g,6922665300797,西安丰泰永泽商贸有限公司,袋
667,零食,22.5,29.0,302854,金语海苔肉松130g,9588552302854,西安丰泰永泽商贸有限公司,盒
668,零食,22.5,29.0,302861,金语金枪鱼肉松130g,9588552302861,西安丰泰永泽商贸有限公司,盒
669,零食,10.5,14.5,302901,宏香记原汁肉脯58g,6936001302901,西安丰泰永泽商贸有限公司,袋
670,零食,10.5,14.5,302918,宏香记XO酱烧猪肉干58g,6936001302918,西安丰泰永泽商贸有限公司,袋
671,零食,10.5,14.5,302925,宏香记原切肉干五香味58g,6936001302925,西安丰泰永泽商贸有限公司,袋
672,零食,18.0,24.0,302949,宏香记牛肉干五香味68g,6936001302949,西安丰泰永泽商贸有限公司,袋
673,零食,18.0,24.0,302963,宏香记卤牛肉卤香味68g,6936001302963,西安丰泰永泽商贸有限公司,袋
674,零食,10.5,12.8,303702,皇冠曲奇原味90g,8996001303702,西安丰泰永泽商贸有限公司,盒
675,零食,10.5,12.8,303740,皇冠曲奇巧克力腰果90g,8996001303740,西安丰泰永泽商贸有限公司,盒
676,零食,26.0,32.0,303764,皇冠曲奇200g原味罐装,8996001303764,西安丰泰永泽商贸有限公司,罐
677,零食,93.0,115.0,303832,丹麦皇冠曲奇750g,8996001303832,西安丰泰永泽商贸有限公司,盒
678,零食,26.5,32.9,303863,丹麦皇冠曲奇(巧克力腰果)200g,8996001303863,西安丰泰永泽商贸有限公司,盒
679,零食,19.8,25.8,304506,金语冰淇淋综合口味750g,9588552304506,西安丰泰永泽商贸有限公司,袋
680,零食,19.0,24.9,305312,金语麦丽素168g,9588552305312,西安丰泰永泽商贸有限公司,袋
681,零食,16.0,20.0,305725,金语松塔165g,9588552305725,西安丰泰永泽商贸有限公司,盒
682,零食,36.0,43.5,311122,金语鸡蛋卷196g,9588552311122,西安丰泰永泽商贸有限公司,盒
683,零食,13.0,16.2,311315,久久鸭脖微辣110g,6952675311315,西安丰泰永泽商贸有限公司,袋
684,零食,19.0,24.5,312259,金语夏威夷果140g,9588552312259,西安丰泰永泽商贸有限公司,袋
685,零食,19.0,24.5,312266,金语碧根果130g,9588552312266,西安丰泰永泽商贸有限公司,袋
686,零食,19.0,24.5,312273,金语加州开心果115g,9588552312273,西安丰泰永泽商贸有限公司,袋
687,零食,19.0,24.5,312280,金语腰果86g,9588552312280,西安丰泰永泽商贸有限公司,袋
688,零食,19.0,24.5,312297,金语扁桃仁128g,9588552312297,西安丰泰永泽商贸有限公司,袋
689,零食,21.0,27.5,313973,金语沙琪玛巴旦木588g,9588552313973,西安丰泰永泽商贸有限公司,袋
690,零食,21.0,27.5,313980,金语沙琪玛南瓜子588g,9588552313980,西安丰泰永泽商贸有限公司,袋
691,零食,12.0,15.9,314123,金语咸蛋无蔗糖苏打饼380g,9588552314123,西安丰泰永泽商贸有限公司,袋
692,零食,12.0,15.9,314338,金语乳酸菌无蔗糖苏打饼380g,9588552314338,西安丰泰永泽商贸有限公司,袋
693,零食,8.5,11.5,315670,金语奥尔良脆脆香80g,9588552315670,西安丰泰永泽商贸有限公司,袋
694,零食,17.0,21.8,315960,金语香脆榛果150g,9588552315960,西安丰泰永泽商贸有限公司,袋
695,零食,13.0,16.5,317261,金语木糖醇黎麦饼干,9588552317261,西安丰泰永泽商贸有限公司,袋
696,零食,13.0,16.5,317278,金语木糖醇饼干牛蒡560g,9588552317278,西安丰泰永泽商贸有限公司,袋
697,零食,22.0,28.2,319661,金语小圆饼原味300g,9588552319661,西安丰泰永泽商贸有限公司,袋
698,零食,13.0,16.2,319915,久久鸭脖辣110g,6952675319915,西安丰泰永泽商贸有限公司,袋
699,零食,64.0,79.0,320292,越南带皮腰果450g,6970480320292,西安丰泰永泽商贸有限公司,盒
700,零食,22.0,28.2,320360,金语小圆饼干焦糖300g,9588552320360,西安丰泰永泽商贸有限公司,袋
701,零食,26.0,31.8,321123,久久丫鸭舌70g,6952675321123,西安丰泰永泽商贸有限公司,袋
702,零食,10.0,13.5,322692,金语无糖面包黄油336g,9588552322692,西安丰泰永泽商贸有限公司,袋
703,零食,10.0,13.5,322708,金语无糖面包乳酸菌336g,9588552322708,西安丰泰永泽商贸有限公司,袋
704,零食,12.0,16.0,322814,金语葱香味蟹片,9588552322814,西安丰泰永泽商贸有限公司,袋
705,零食,12.0,16.0,322821,金语龙虾片柠檬80g,9588552322821,西安丰泰永泽商贸有限公司,袋
706,零食,14.82,19.0,326713,金语椰子冻383g,9588552326713,西安丰泰永泽商贸有限公司,袋
707,零食,14.5,18.0,329103,金语蛋仔烧咸蛋黄258g,9588552329103,西安丰泰永泽商贸有限公司,袋
708,零食,14.5,18.0,329110,金语蛋仔烧原味258g,9588552329110,西安丰泰永泽商贸有限公司,袋
709,零食,19.0,23.5,329921,久久丫香辣鸭肫136g,6952675329921,西安丰泰永泽商贸有限公司,袋
710,零食,12.8,16.5,329938,久久丫甜辣鸭翅142g,6952675329938,西安丰泰永泽商贸有限公司,袋
711,零食,12.0,16.5,332707,金语益生菌吸吸冻（白桃芒果）480g,9588552332707,西安丰泰永泽商贸有限公司,盒
712,零食,12.0,16.5,332912,金语益生菌吸吸冻(秋梨枇杷）480g,9588552332912,西安丰泰永泽商贸有限公司,盒
713,零食,27.0,35.0,333872,金语面包干蒜香味300g,9588552333872,西安丰泰永泽商贸有限公司,袋
714,零食,27.0,35.0,333889,金语面包干黄油味300g,9588552333889,西安丰泰永泽商贸有限公司,袋
715,零食,10.5,14.5,333896,金语手工凤凰卷原味156g,9588552333896,西安丰泰永泽商贸有限公司,盒
716,零食,10.5,14.5,333902,金语手工凤凰卷海苔味156g,9588552333902,西安丰泰永泽商贸有限公司,盒
717,零食,15.0,19.0,334077,金语半熟原味牛乳饼160g,9588552334077,西安丰泰永泽商贸有限公司,袋
718,零食,14.0,19.0,334084,金语半熟芝士味牛乳饼160g,9588552334084,西安丰泰永泽商贸有限公司,袋
719,零食,11.0,15.0,334244,金语涂层坚果酸奶块榴莲味45g,9588552334244,西安丰泰永泽商贸有限公司,盒
720,零食,11.0,15.0,334251,金语酸奶涂层酸奶块草莓味45g,9588552334251,西安丰泰永泽商贸有限公司,盒
721,零食,11.0,15.0,334268,金语涂层坚果酸奶块蓝莓味45g,9588552334268,西安丰泰永泽商贸有限公司,盒
722,零食,15.21,19.5,334954,金语低糖黑米饼干356g,9588552334954,西安丰泰永泽商贸有限公司,袋
723,零食,15.21,19.5,334961,金语低糖绿豆饼干356g,9588552334961,西安丰泰永泽商贸有限公司,袋
724,零食,14.04,18.0,335128,金语华夫夹心棒面包乳酪338g,9588552335128,西安丰泰永泽商贸有限公司,袋
725,零食,14.04,18.0,335135,金语华夫夹心棒面包肉松338g,9588552335135,西安丰泰永泽商贸有限公司,袋
726,零食,9.36,12.0,335555,金语海鲜锅巴180g,9588552335555,西安丰泰永泽商贸有限公司,袋
727,零食,9.36,12.0,335562,金语咸蛋黄锅巴180g,9588552335562,西安丰泰永泽商贸有限公司,袋
728,零食,11.31,14.5,337450,金语山楂圈200g,9588552337450,西安丰泰永泽商贸有限公司,袋
729,零食,14.04,18.0,337535,金语方块酥海苔188g,9588552337535,西安丰泰永泽商贸有限公司,袋
730,零食,14.04,18.0,337542,金语方块酥咸蛋黄188g,9588552337542,西安丰泰永泽商贸有限公司,袋
731,零食,10.5,13.2,337735,久久丫甜辣豆干186g,6952675337735,西安丰泰永泽商贸有限公司,袋
732,零食,14.63,19.0,338389,金语龟苓膏果冻560g,9588552338389,西安丰泰永泽商贸有限公司,盒
733,零食,14.63,19.0,338396,金语烧仙草果冻560g,9588552338396,西安丰泰永泽商贸有限公司,盒
734,零食,20.0,25.0,338983,金语什锦蛋卷243g,9588552338983,西安丰泰永泽商贸有限公司,盒
735,零食,20.0,25.0,340015,蒲公英根茶100g,6975035340015,西安丰泰永泽商贸有限公司,袋
736,零食,20.0,25.0,340039,蒲公根葛根茶100g,6975035340039,西安丰泰永泽商贸有限公司,袋
737,零食,16.0,19.9,340046,黄瓜籽份原味无糖220g,6975035340046,西安丰泰永泽商贸有限公司,袋
738,零食,16.0,19.9,340053,黄瓜籽粉加钙无糖220g,6975035340053,西安丰泰永泽商贸有限公司,袋
739,零食,20.0,25.0,340152,蒲公根红枣茶100g,6975035340152,西安丰泰永泽商贸有限公司,袋
740,零食,14.0,18.0,340735,久久丫奥尔良小鸡腿108g,6952675340735,西安丰泰永泽商贸有限公司,袋
741,零食,12.8,16.5,340810,久久丫鸡翅尖118g,6952675340810,西安丰泰永泽商贸有限公司,袋
742,零食,28.0,36.5,352385,虎标冻干柠檬70g,4897031352385,西安丰泰永泽商贸有限公司,盒
743,零食,29.0,36.5,352422,虎标皇菊40g,4897031352422,西安丰泰永泽商贸有限公司,盒
744,零食,28.0,36.5,352446,虎标玫瑰花100g,4897031352446,西安丰泰永泽商贸有限公司,盒
745,零食,22.0,28.0,352453,虎标枣片130g,4897031352453,西安丰泰永泽商贸有限公司,盒
746,零食,29.0,36.5,352477,虎标胎菊70g,4897031352477,西安丰泰永泽商贸有限公司,盒
747,零食,24.8,32.9,353189,钙芝奶酪威化饼干351g,8996001353189,西安丰泰永泽商贸有限公司,盒
748,零食,22.0,28.0,353597,虎标红豆薏米芡实茶,4897031353597,西安丰泰永泽商贸有限公司,盒
749,零食,22.0,28.0,353603,虎标冬瓜荷叶茶,4897031353603,西安丰泰永泽商贸有限公司,盒
750,零食,22.0,28.0,353610,虎标胖大海菊花茶,4897031353610,西安丰泰永泽商贸有限公司,盒
751,零食,15.0,19.9,356319,爱时乐夹心棒香草牛奶150g,8996001356319,西安丰泰永泽商贸有限公司,盒
752,零食,15.0,19.9,356326,爱时乐夹心棒巧克力150g,8996001356326,西安丰泰永泽商贸有限公司,盒
753,零食,15.0,19.9,356500,爱时乐夹心棒草莓150g,8996001356500,西安丰泰永泽商贸有限公司,盒
754,零食,12.0,15.0,390211,久久丫鹌鹑蛋130g,6952675390211,西安丰泰永泽商贸有限公司,袋
755,零食,13.6,17.0,398970,逸生昌小麻花椒盐418g,4710484398970,西安丰泰永泽商贸有限公司,袋
756,零食,13.6,17.0,398994,逸生昌小麻花芝麻418g,4710484398994,西安丰泰永泽商贸有限公司,袋
757,零食,56.0,69.9,400027,中敖手撕牛肉200g,6948042400027,西安丰泰永泽商贸有限公司,袋
758,零食,67.0,84.0,400034,中敖风干牛肉250g,6948042400034,西安丰泰永泽商贸有限公司,袋
759,零食,10.5,12.8,400386,莎布牛奶蔓越莓曲奇128g,6933123400386,西安丰泰永泽商贸有限公司,袋
760,零食,10.5,12.8,400409,莎布牛奶鸡蛋曲奇128g,6933123400409,西安丰泰永泽商贸有限公司,袋
761,零食,9.8,12.8,400874,职人曲奇巧克力96g,6933123400874,西安丰泰永泽商贸有限公司,盒
762,零食,10.5,12.8,400881,莎布抹茶曲奇96g,6933123400881,西安丰泰永泽商贸有限公司,袋
763,零食,10.5,12.8,401222,莎布黄桃乳酸曲奇128g,6933123401222,西安丰泰永泽商贸有限公司,袋
764,零食,10.5,12.8,401246,莎布蓝莓乳酸曲奇128g,6933123401246,西安丰泰永泽商贸有限公司,袋
765,零食,3.5,4.6,412130,卫龙大辣棒78g,6935284412130,西安丰泰永泽商贸有限公司,袋
766,零食,19.0,23.8,415162,卫龙魔芋酸辣360g,6935284415162,西安丰泰永泽商贸有限公司,盒
767,零食,3.5,4.5,415650,卫龙魔芋香辣50g,6935284415650,西安丰泰永泽商贸有限公司,袋
768,零食,3.5,4.5,415667,卫龙魔芋酸辣50g,6935284415667,西安丰泰永泽商贸有限公司,袋
769,零食,9.5,12.5,421466,马马妈摩尔香甜苏打208g,4897045421466,西安丰泰永泽商贸有限公司,袋
770,零食,12.0,15.0,423505,老酸梅汁饮料300g,6971745423505,西安丰泰永泽商贸有限公司,袋
771,零食,9.0,12.0,427772,宏亚泰式原味椰浆蛋卷140g,4897045427772,西安丰泰永泽商贸有限公司,袋
772,零食,9.0,12.0,427802,宏亚泰式榴莲椰浆蛋卷140g,4897045427802,西安丰泰永泽商贸有限公司,袋
773,零食,11.0,14.5,430383,马马妈布丁草莓味320g,4897045430383,西安丰泰永泽商贸有限公司,盒
774,零食,11.0,14.5,430390,马马妈布丁香草味320g,4897045430390,西安丰泰永泽商贸有限公司,盒
775,零食,11.0,14.5,430406,马马妈布丁奶香味320g,4897045430406,西安丰泰永泽商贸有限公司,盒
776,零食,110.0,138.0,470055,牛奶榛子巧克力威化600g,4014400470055,西安丰泰永泽商贸有限公司,袋
777,零食,19.0,23.8,470215,卫龙魔芋香辣360g,6935284470215,西安丰泰永泽商贸有限公司,盒
778,零食,19.0,23.8,471106,卫龙魔芋麻辣360g,6935284471106,西安丰泰永泽商贸有限公司,盒
